"time_stamp","user_id","experiment_id","field","response"
"1642727644846","1642727643452_59vjz","eNKqay","URLParams-political_party","®ion"
"1642727644846","1642727643452_59vjz","eNKqay","URLParams-rid",""
"1642727644846","1642727643452_59vjz","eNKqay","URLParams-zip",""
"1642727699818","1642727643452_59vjz","eNKqay","checkpoint","feed-entity-idx-5"
"1642727728647","1642727643452_59vjz","eNKqay","checkpoint","feed-entity-idx-10"
"1642727754684","1642727643452_59vjz","eNKqay","checkpoint","feed-entity-idx-15"
"1642727774449","1642727643452_59vjz","eNKqay","checkpoint","feed-entity-idx-20"
"1642727797692","1642727643452_59vjz","eNKqay","checkpoint","feed-entity-idx-25"
"1642727827463","1642727643452_59vjz","eNKqay","checkpoint","feed-entity-idx-30"
"1642727846973","1642727643452_59vjz","eNKqay","checkpoint","feed-entity-idx-35"
"1642727865436","1642727643452_59vjz","eNKqay","checkpoint","feed-entity-idx-40"
"1642727873379","1642727643452_59vjz","eNKqay","checkpoint","feed-entity-idx-40"
"1642727900540","1642727643452_59vjz","eNKqay","checkpoint","feed-entity-idx-45"
"1642727919878","1642727643452_59vjz","eNKqay","checkpoint","feed-entity-idx-50"
"1642727935823","1642727643452_59vjz","eNKqay","checkpoint","feed-entity-idx-55"
"1642727951895","1642727643452_59vjz","eNKqay","checkpoint","feed-entity-idx-60"
"1642727979873","1642727643452_59vjz","eNKqay","checkpoint","feed-entity-idx-65"
"1642727990423","1642727643452_59vjz","eNKqay","checkpoint","feed-entity-idx-70"
"1642727997506","1642727643452_59vjz","eNKqay","checkpoint","feed-entity-idx-70"
"1642728014458","1642727643452_59vjz","eNKqay","checkpoint","feed-entity-idx-75"
"1642728030827","1642727643452_59vjz","eNKqay","checkpoint","feed-entity-idx-80"
"1642728050653","1642727643452_59vjz","eNKqay","checkpoint","feed-entity-idx-85"
"1642728076757","1642727643452_59vjz","eNKqay","checkpoint","feed-entity-idx-90"
"1642728101913","1642727643452_59vjz","eNKqay","checkpoint","feed-entity-idx-95"
"1642728120193","1642727643452_59vjz","eNKqay","checkpoint","feed-entity-idx-100"
"1642728144054","1642727643452_59vjz","eNKqay","checkpoint","feed-entity-idx-105"
"1642728151518","1642727643452_59vjz","eNKqay","checkpoint","feed-entity-idx-110"
"1642728158096","1642727643452_59vjz","eNKqay","checkpoint","feed-entity-idx-110"
"1642728188836","1642727643452_59vjz","eNKqay","checkpoint","feed-entity-idx-115"
"1642728201356","1642727643452_59vjz","eNKqay","checkpoint","feed-entity-idx-final"
"1642728206593","1642727643452_59vjz","eNKqay","checkpoint","feed-entity-idx-submit-click"
"1642728207119","1642727643452_59vjz","eNKqay","checkpoint","leave_feed-entity-idx-118"
"1642728273609","1642727643452_59vjz","eNKqay","crt_10-50-printer","50"
"1642728273609","1642727643452_59vjz","eNKqay","crt_emily-april-may","Emily"
"1642728273609","1642727643452_59vjz","eNKqay","crt_mark-adam-28","8"
"1642728273609","1642727643452_59vjz","eNKqay","crt_mold-bread-40","20"
"1642728273609","1642727643452_59vjz","eNKqay","crt_pass-second-place","2"
"1642728273609","1642727643452_59vjz","eNKqay","crt_sheep-15-8-died","8"
"1642728291057","1642727643452_59vjz","eNKqay","economicissuespref","1_strongly-liberal"
"1642728291057","1642727643452_59vjz","eNKqay","politicalposition","1_democrat"
"1642728291057","1642727643452_59vjz","eNKqay","politicalpref","2_democratic"
"1642728291057","1642727643452_59vjz","eNKqay","socialissuespref","1_strongly-liberal"
"1642728323026","1642727643452_59vjz","eNKqay","social-media_accuracy-importance","5_extremely"
"1642728323026","1642727643452_59vjz","eNKqay","social-media_followers","10"
"1642728323026","1642727643452_59vjz","eNKqay","social-media_following","200"
"1642728323026","1642727643452_59vjz","eNKqay","social-media_share-politics","2_yes"
"1642728323026","1642727643452_59vjz","eNKqay","social-media_use-freq","3_once-a-week"
"1642728353383","1642727643452_59vjz","eNKqay","ses_education-level","2_high-school-diploma"
"1642728353383","1642727643452_59vjz","eNKqay","ses_education-years","12"
"1642728353383","1642727643452_59vjz","eNKqay","ses_income","3_0k-39k"
"1642728353383","1642727643452_59vjz","eNKqay","ses_ladder","4"
"1642728367492","1642727643452_59vjz","eNKqay","age","30"
"1642728367492","1642727643452_59vjz","eNKqay","covidvaccine","6_vaccinated"
"1642728367492","1642727643452_59vjz","eNKqay","ethnicity","white-caucasian"
"1642728367492","1642727643452_59vjz","eNKqay","gender","female"
"1642728383633","1642727643452_59vjz","eNKqay","checkpoint","end-redirect"
"1642728383836","1642727643452_59vjz","eNKqay","comments","None"
"1642728383836","1642727643452_59vjz","eNKqay","random","no"
"1642728383836","1642727643452_59vjz","eNKqay","study-duration","12"
"1642727756143","1642727755384_z1l8z","eNKqay","checkpoint","feed-landed"
"1642727757186","1642727755384_z1l8z","eNKqay","URLParams-age",""
"1642727757186","1642727755384_z1l8z","eNKqay","URLParams-education",""
"1642727757186","1642727755384_z1l8z","eNKqay","URLParams-experiment_id","eNKqay"
"1642727757186","1642727755384_z1l8z","eNKqay","URLParams-gender",""
"1642727757186","1642727755384_z1l8z","eNKqay","URLParams-hhi","ðnicity"
"1642727757186","1642727755384_z1l8z","eNKqay","URLParams-hispanic",""
"1642727757186","1642727755384_z1l8z","eNKqay","URLParams-political_party","®ion"
"1642727757186","1642727755384_z1l8z","eNKqay","URLParams-rid",""
"1642727757186","1642727755384_z1l8z","eNKqay","URLParams-zip",""
"1642728064884","1642727755384_z1l8z","eNKqay","checkpoint","feed-entity-idx-5"
"1642728079911","1642727755384_z1l8z","eNKqay","checkpoint","feed-entity-idx-10"
"1642728285870","1642727755384_z1l8z","eNKqay","checkpoint","feed-entity-idx-20"
"1642728378823","1642727755384_z1l8z","eNKqay","checkpoint","feed-entity-idx-20"
"1642728390436","1642727755384_z1l8z","eNKqay","checkpoint","feed-entity-idx-25"
"1642728394286","1642727755384_z1l8z","eNKqay","checkpoint","feed-entity-idx-30"
"1642728402122","1642727755384_z1l8z","eNKqay","checkpoint","feed-entity-idx-30"
"1642728603899","1642727755384_z1l8z","eNKqay","checkpoint","feed-entity-idx-115"
"1642728607672","1642727755384_z1l8z","eNKqay","checkpoint","feed-entity-idx-submit-click"
"1642728711347","1642727755384_z1l8z","eNKqay","crt_10-50-printer","10"
"1642728711347","1642727755384_z1l8z","eNKqay","crt_emily-april-may","Emily"
"1642728711347","1642727755384_z1l8z","eNKqay","crt_mark-adam-28","8"
"1642728711347","1642727755384_z1l8z","eNKqay","crt_mold-bread-40","39"
"1642728711347","1642727755384_z1l8z","eNKqay","crt_pass-second-place","2"
"1642728711347","1642727755384_z1l8z","eNKqay","crt_sheep-15-8-died","8"
"1642728729188","1642727755384_z1l8z","eNKqay","economicissuespref","3_moderate"
"1642728729188","1642727755384_z1l8z","eNKqay","politicalposition","3_independent"
"1642728729188","1642727755384_z1l8z","eNKqay","politicalpref","4_lean-republican"
"1642728729188","1642727755384_z1l8z","eNKqay","socialissuespref","3_moderate"
"1642728798871","1642727755384_z1l8z","eNKqay","social-media_accuracy-importance","4_very"
"1642728798871","1642727755384_z1l8z","eNKqay","social-media_followers","322"
"1642728798871","1642727755384_z1l8z","eNKqay","social-media_following","51"
"1642728798871","1642727755384_z1l8z","eNKqay","social-media_share-politics","1_no"
"1642728798871","1642727755384_z1l8z","eNKqay","social-media_use-freq","5_daily"
"1642729537204","1642727755384_z1l8z","eNKqay","ses_education-level","2_high-school-diploma"
"1642729537204","1642727755384_z1l8z","eNKqay","ses_education-years","13"
"1642729537204","1642727755384_z1l8z","eNKqay","ses_income","11_150k-or-more"
"1642729537204","1642727755384_z1l8z","eNKqay","ses_ladder","7"
"1642729537253","1642727755384_z1l8z","eNKqay","ses_education-level","2_high-school-diploma"
"1642729537253","1642727755384_z1l8z","eNKqay","ses_education-years","13"
"1642729537253","1642727755384_z1l8z","eNKqay","ses_income","11_150k-or-more"
"1642729537253","1642727755384_z1l8z","eNKqay","ses_ladder","7"
"1642729537536","1642727755384_z1l8z","eNKqay","ses_education-level","2_high-school-diploma"
"1642729537536","1642727755384_z1l8z","eNKqay","ses_education-years","13"
"1642729537536","1642727755384_z1l8z","eNKqay","ses_income","11_150k-or-more"
"1642729537536","1642727755384_z1l8z","eNKqay","ses_ladder","7"
"1642729537930","1642727755384_z1l8z","eNKqay","ses_education-level","2_high-school-diploma"
"1642729537930","1642727755384_z1l8z","eNKqay","ses_education-years","13"
"1642729537930","1642727755384_z1l8z","eNKqay","ses_income","11_150k-or-more"
"1642729537930","1642727755384_z1l8z","eNKqay","ses_ladder","7"
"1642729538067","1642727755384_z1l8z","eNKqay","ses_education-level","2_high-school-diploma"
"1642729538067","1642727755384_z1l8z","eNKqay","ses_education-years","13"
"1642729538067","1642727755384_z1l8z","eNKqay","ses_income","11_150k-or-more"
"1642729538067","1642727755384_z1l8z","eNKqay","ses_ladder","7"
"1642729703023","1642727755384_z1l8z","eNKqay","age","20"
"1642729703023","1642727755384_z1l8z","eNKqay","covidvaccine","2_probably-not-get-it"
"1642729703023","1642727755384_z1l8z","eNKqay","ethnicity","white-caucasian"
"1642729703023","1642727755384_z1l8z","eNKqay","gender","male"
"1642729739380","1642727755384_z1l8z","eNKqay","comments","No :)"
"1642729739380","1642727755384_z1l8z","eNKqay","random","no"
"1642729739380","1642727755384_z1l8z","eNKqay","study-duration","32"
"1642729739413","1642727755384_z1l8z","eNKqay","checkpoint","end-redirect"
"1642727923417","1642727921708_c9bti","eNKqay","checkpoint","feed-landed"
"1642727924185","1642727921708_c9bti","eNKqay","URLParams-age",""
"1642727924185","1642727921708_c9bti","eNKqay","URLParams-education",""
"1642727924185","1642727921708_c9bti","eNKqay","URLParams-experiment_id","eNKqay"
"1642727924185","1642727921708_c9bti","eNKqay","URLParams-gender",""
"1642727924185","1642727921708_c9bti","eNKqay","URLParams-hhi","ðnicity"
"1642727924185","1642727921708_c9bti","eNKqay","URLParams-hispanic",""
"1642727924185","1642727921708_c9bti","eNKqay","URLParams-political_party","®ion"
"1642727924185","1642727921708_c9bti","eNKqay","URLParams-rid",""
"1642727924185","1642727921708_c9bti","eNKqay","URLParams-zip",""
"1642728038099","1642727921708_c9bti","eNKqay","checkpoint","feed-entity-idx-5"
"1642728229663","1642727921708_c9bti","eNKqay","checkpoint","feed-entity-idx-10"
"1642728284323","1642727921708_c9bti","eNKqay","checkpoint","feed-entity-idx-15"
"1642728292516","1642727921708_c9bti","eNKqay","checkpoint","feed-entity-idx-20"
"1642728380560","1642727921708_c9bti","eNKqay","checkpoint","feed-entity-idx-20"
"1642728480273","1642727921708_c9bti","eNKqay","checkpoint","feed-entity-idx-25"
"1642728563923","1642727921708_c9bti","eNKqay","checkpoint","feed-entity-idx-30"
"1642728803822","1642727921708_c9bti","eNKqay","checkpoint","feed-entity-idx-35"
"1642728859705","1642727921708_c9bti","eNKqay","checkpoint","feed-entity-idx-40"
"1642728940110","1642727921708_c9bti","eNKqay","checkpoint","feed-entity-idx-45"
"1642728968291","1642727921708_c9bti","eNKqay","checkpoint","feed-entity-idx-50"
"1642729007611","1642727921708_c9bti","eNKqay","checkpoint","feed-entity-idx-55"
"1642729027512","1642727921708_c9bti","eNKqay","checkpoint","feed-entity-idx-60"
"1642729054991","1642727921708_c9bti","eNKqay","checkpoint","feed-entity-idx-65"
"1642729183332","1642727921708_c9bti","eNKqay","checkpoint","feed-entity-idx-70"
"1642729208197","1642727921708_c9bti","eNKqay","checkpoint","feed-entity-idx-75"
"1642729284693","1642727921708_c9bti","eNKqay","checkpoint","feed-entity-idx-80"
"1642729387567","1642727921708_c9bti","eNKqay","checkpoint","feed-entity-idx-85"
"1642729487136","1642727921708_c9bti","eNKqay","checkpoint","feed-entity-idx-90"
"1642729513300","1642727921708_c9bti","eNKqay","checkpoint","feed-entity-idx-95"
"1642729547395","1642727921708_c9bti","eNKqay","checkpoint","feed-entity-idx-100"
"1642729574342","1642727921708_c9bti","eNKqay","checkpoint","feed-entity-idx-105"
"1642729594988","1642727921708_c9bti","eNKqay","checkpoint","feed-entity-idx-110"
"1642729631243","1642727921708_c9bti","eNKqay","checkpoint","feed-entity-idx-115"
"1642729643175","1642727921708_c9bti","eNKqay","checkpoint","feed-entity-idx-final"
"1642729649457","1642727921708_c9bti","eNKqay","checkpoint","feed-entity-idx-submit-click"
"1642729649718","1642727921708_c9bti","eNKqay","checkpoint","leave_feed-entity-idx-117"
"1642729759981","1642727921708_c9bti","eNKqay","crt_10-50-printer","10"
"1642729759981","1642727921708_c9bti","eNKqay","crt_emily-april-may","June"
"1642729759981","1642727921708_c9bti","eNKqay","crt_mark-adam-28","8"
"1642729759981","1642727921708_c9bti","eNKqay","crt_mold-bread-40","20"
"1642729759981","1642727921708_c9bti","eNKqay","crt_pass-second-place","2"
"1642729759981","1642727921708_c9bti","eNKqay","crt_sheep-15-8-died","7"
"1642729769706","1642727921708_c9bti","eNKqay","economicissuespref","1_strongly-liberal"
"1642729769706","1642727921708_c9bti","eNKqay","politicalposition","1_democrat"
"1642729769706","1642727921708_c9bti","eNKqay","politicalpref","1_strongly-democratic"
"1642729769706","1642727921708_c9bti","eNKqay","socialissuespref","1_strongly-liberal"
"1642729809450","1642727921708_c9bti","eNKqay","social-media_accuracy-importance","5_extremely"
"1642729809450","1642727921708_c9bti","eNKqay","social-media_followers","250"
"1642729809450","1642727921708_c9bti","eNKqay","social-media_following","300"
"1642729809450","1642727921708_c9bti","eNKqay","social-media_share-politics","2_yes"
"1642729809450","1642727921708_c9bti","eNKqay","social-media_use-freq","5_daily"
"1642729831347","1642727921708_c9bti","eNKqay","ses_education-level","2_high-school-diploma"
"1642729831347","1642727921708_c9bti","eNKqay","ses_education-years","1"
"1642729831347","1642727921708_c9bti","eNKqay","ses_income","3_0k-39k"
"1642729831347","1642727921708_c9bti","eNKqay","ses_ladder","3"
"1642729845075","1642727921708_c9bti","eNKqay","age","31"
"1642729845075","1642727921708_c9bti","eNKqay","covidvaccine","6_vaccinated"
"1642729845075","1642727921708_c9bti","eNKqay","ethnicity","white-caucasian"
"1642729845075","1642727921708_c9bti","eNKqay","gender","trans-non-binary"
"1642729852800","1642727921708_c9bti","eNKqay","checkpoint","end-redirect"
"1642729852803","1642727921708_c9bti","eNKqay","comments",""
"1642729852803","1642727921708_c9bti","eNKqay","random","no"
"1642729852803","1642727921708_c9bti","eNKqay","study-duration","32"
"1642727946982","1642727945846_mixt0","eNKqay","checkpoint","feed-landed"
"1642727948126","1642727945846_mixt0","eNKqay","URLParams-age",""
"1642727948126","1642727945846_mixt0","eNKqay","URLParams-education",""
"1642727948126","1642727945846_mixt0","eNKqay","URLParams-experiment_id","eNKqay"
"1642727948126","1642727945846_mixt0","eNKqay","URLParams-gender",""
"1642727948126","1642727945846_mixt0","eNKqay","URLParams-hhi","ðnicity"
"1642727948126","1642727945846_mixt0","eNKqay","URLParams-hispanic",""
"1642727948126","1642727945846_mixt0","eNKqay","URLParams-political_party","®ion"
"1642727948126","1642727945846_mixt0","eNKqay","URLParams-rid",""
"1642727948126","1642727945846_mixt0","eNKqay","URLParams-zip",""
"1642729932277","1642727945846_mixt0","eNKqay","checkpoint","feed-landed"
"1642727954454","1642727954012_n2tk8","eNKqay","checkpoint","feed-landed"
"1642727955306","1642727954012_n2tk8","eNKqay","URLParams-age",""
"1642727955306","1642727954012_n2tk8","eNKqay","URLParams-education",""
"1642727955306","1642727954012_n2tk8","eNKqay","URLParams-experiment_id","eNKqay"
"1642727955306","1642727954012_n2tk8","eNKqay","URLParams-gender",""
"1642727955306","1642727954012_n2tk8","eNKqay","URLParams-hhi","ðnicity"
"1642727955306","1642727954012_n2tk8","eNKqay","URLParams-hispanic",""
"1642727955306","1642727954012_n2tk8","eNKqay","URLParams-political_party","®ion"
"1642727955306","1642727954012_n2tk8","eNKqay","URLParams-rid",""
"1642727955306","1642727954012_n2tk8","eNKqay","URLParams-zip",""
"1642727995673","1642727954012_n2tk8","eNKqay","checkpoint","feed-landed"
"1642728027581","1642727954012_n2tk8","eNKqay","checkpoint","feed-landed"
"1642728036105","1642727954012_n2tk8","eNKqay","checkpoint","feed-entity-idx-5"
"1642727970107","1642727969646_rj81y","eNKqay","checkpoint","feed-landed"
"1642727970615","1642727969646_rj81y","eNKqay","URLParams-age",""
"1642727970615","1642727969646_rj81y","eNKqay","URLParams-education",""
"1642727970615","1642727969646_rj81y","eNKqay","URLParams-experiment_id","eNKqay"
"1642727970615","1642727969646_rj81y","eNKqay","URLParams-gender",""
"1642727970615","1642727969646_rj81y","eNKqay","URLParams-hhi","ðnicity"
"1642727970615","1642727969646_rj81y","eNKqay","URLParams-hispanic",""
"1642727970615","1642727969646_rj81y","eNKqay","URLParams-political_party","®ion"
"1642727970615","1642727969646_rj81y","eNKqay","URLParams-rid",""
"1642727970615","1642727969646_rj81y","eNKqay","URLParams-zip",""
"1642728013440","1642727969646_rj81y","eNKqay","checkpoint","feed-entity-idx-5"
"1642728019732","1642727969646_rj81y","eNKqay","checkpoint","feed-entity-idx-10"
"1642728023395","1642727969646_rj81y","eNKqay","checkpoint","feed-entity-idx-15"
"1642728034730","1642727969646_rj81y","eNKqay","checkpoint","feed-entity-idx-25"
"1642728039540","1642727969646_rj81y","eNKqay","checkpoint","feed-entity-idx-30"
"1642728043686","1642727969646_rj81y","eNKqay","checkpoint","feed-entity-idx-35"
"1642728052935","1642727969646_rj81y","eNKqay","checkpoint","feed-entity-idx-45"
"1642728061498","1642727969646_rj81y","eNKqay","checkpoint","feed-entity-idx-50"
"1642728066873","1642727969646_rj81y","eNKqay","checkpoint","feed-entity-idx-55"
"1642728075552","1642727969646_rj81y","eNKqay","checkpoint","feed-entity-idx-65"
"1642728087365","1642727969646_rj81y","eNKqay","checkpoint","feed-entity-idx-80"
"1642728091135","1642727969646_rj81y","eNKqay","checkpoint","feed-entity-idx-85"
"1642728096938","1642727969646_rj81y","eNKqay","checkpoint","feed-entity-idx-90"
"1642728102664","1642727969646_rj81y","eNKqay","checkpoint","feed-entity-idx-95"
"1642728106936","1642727969646_rj81y","eNKqay","checkpoint","feed-entity-idx-105"
"1642728108986","1642727969646_rj81y","eNKqay","checkpoint","feed-entity-idx-110"
"1642728110918","1642727969646_rj81y","eNKqay","checkpoint","feed-entity-idx-115"
"1642728111986","1642727969646_rj81y","eNKqay","checkpoint","feed-entity-idx-final"
"1642728114387","1642727969646_rj81y","eNKqay","checkpoint","feed-entity-idx-submit-click"
"1642728114626","1642727969646_rj81y","eNKqay","checkpoint","leave_feed-entity-idx-118"
"1642728297327","1642727969646_rj81y","eNKqay","crt_10-50-printer","50"
"1642728297327","1642727969646_rj81y","eNKqay","crt_emily-april-may","Emily"
"1642728297327","1642727969646_rj81y","eNKqay","crt_mark-adam-28","8"
"1642728297327","1642727969646_rj81y","eNKqay","crt_mold-bread-40","39"
"1642728297327","1642727969646_rj81y","eNKqay","crt_pass-second-place","2"
"1642728297327","1642727969646_rj81y","eNKqay","crt_sheep-15-8-died","8"
"1642728309364","1642727969646_rj81y","eNKqay","economicissuespref","2_somewhat-liberal"
"1642728309364","1642727969646_rj81y","eNKqay","politicalposition","1_democrat"
"1642728309364","1642727969646_rj81y","eNKqay","politicalpref","1_strongly-democratic"
"1642728309364","1642727969646_rj81y","eNKqay","socialissuespref","2_somewhat-liberal"
"1642728359457","1642727969646_rj81y","eNKqay","social-media_accuracy-importance","5_extremely"
"1642728359457","1642727969646_rj81y","eNKqay","social-media_followers","260"
"1642728359457","1642727969646_rj81y","eNKqay","social-media_following","249"
"1642728359457","1642727969646_rj81y","eNKqay","social-media_share-politics","2_yes"
"1642728359457","1642727969646_rj81y","eNKqay","social-media_use-freq","3_once-a-week"
"1642728404742","1642727969646_rj81y","eNKqay","ses_education-level","4_attended-college"
"1642728404742","1642727969646_rj81y","eNKqay","ses_education-years","3"
"1642728404742","1642727969646_rj81y","eNKqay","ses_income","2_20k-29k"
"1642728404742","1642727969646_rj81y","eNKqay","ses_ladder","3"
"1642728418768","1642727969646_rj81y","eNKqay","age","22"
"1642728418768","1642727969646_rj81y","eNKqay","covidvaccine","6_vaccinated"
"1642728418768","1642727969646_rj81y","eNKqay","ethnicity","white-caucasian"
"1642728418768","1642727969646_rj81y","eNKqay","gender","female"
"1642728431522","1642727969646_rj81y","eNKqay","checkpoint","end-redirect"
"1642728431629","1642727969646_rj81y","eNKqay","comments","No"
"1642728431629","1642727969646_rj81y","eNKqay","random","no"
"1642728431629","1642727969646_rj81y","eNKqay","study-duration","7"
"1642729986424","1642731490303_g942a","eNKqay","checkpoint","feed-landed"
"1642731492519","1642731490303_g942a","eNKqay","URLParams-age",""
"1642731492519","1642731490303_g942a","eNKqay","URLParams-education",""
"1642731492519","1642731490303_g942a","eNKqay","URLParams-experiment_id","eNKqay"
"1642731492519","1642731490303_g942a","eNKqay","URLParams-gender",""
"1642731492519","1642731490303_g942a","eNKqay","URLParams-hhi","ðnicity"
"1642731492519","1642731490303_g942a","eNKqay","URLParams-hispanic",""
"1642731492519","1642731490303_g942a","eNKqay","URLParams-political_party","®ion"
"1642731492519","1642731490303_g942a","eNKqay","URLParams-rid",""
"1642731492519","1642731490303_g942a","eNKqay","URLParams-zip",""
"1642731584322","1642731490303_g942a","eNKqay","checkpoint","feed-entity-idx-5"
"1642731632898","1642731490303_g942a","eNKqay","checkpoint","feed-entity-idx-10"
"1642732295741","1642731490303_g942a","eNKqay","checkpoint","feed-entity-idx-20"
"1642732369391","1642731490303_g942a","eNKqay","checkpoint","feed-entity-idx-25"
"1642732398321","1642731490303_g942a","eNKqay","checkpoint","feed-entity-idx-30"
"1642732469358","1642731490303_g942a","eNKqay","checkpoint","feed-entity-idx-30"
"1642732487079","1642731490303_g942a","eNKqay","checkpoint","feed-entity-idx-30"
"1642732510893","1642731490303_g942a","eNKqay","checkpoint","feed-entity-idx-35"
"1642732542589","1642731490303_g942a","eNKqay","checkpoint","feed-entity-idx-40"
"1642732557458","1642731490303_g942a","eNKqay","checkpoint","feed-entity-idx-35"
"1642732588627","1642731490303_g942a","eNKqay","checkpoint","feed-entity-idx-40"
"1642732654446","1642731490303_g942a","eNKqay","checkpoint","feed-entity-idx-40"
"1642732703843","1642731490303_g942a","eNKqay","checkpoint","feed-entity-idx-45"
"1642732710584","1642731490303_g942a","eNKqay","checkpoint","feed-entity-idx-45"
"1642732741760","1642731490303_g942a","eNKqay","checkpoint","feed-entity-idx-50"
"1642732781080","1642731490303_g942a","eNKqay","checkpoint","feed-entity-idx-55"
"1642732830065","1642731490303_g942a","eNKqay","checkpoint","feed-entity-idx-60"
"1642732867505","1642731490303_g942a","eNKqay","checkpoint","feed-entity-idx-65"
"1642732931598","1642731490303_g942a","eNKqay","checkpoint","feed-entity-idx-70"
"1642732970225","1642731490303_g942a","eNKqay","checkpoint","feed-entity-idx-75"
"1642733030669","1642731490303_g942a","eNKqay","checkpoint","feed-entity-idx-80"
"1642736935758","1642731490303_g942a","eNKqay","checkpoint","feed-entity-idx-85"
"1642737609802","1642731490303_g942a","eNKqay","checkpoint","feed-entity-idx-85"
"1642737616108","1642731490303_g942a","eNKqay","checkpoint","feed-entity-idx-85"
"1642737732908","1642731490303_g942a","eNKqay","checkpoint","feed-entity-idx-90"
"1642737817078","1642731490303_g942a","eNKqay","checkpoint","feed-entity-idx-95"
"1642737843898","1642731490303_g942a","eNKqay","checkpoint","feed-entity-idx-100"
"1642737847776","1642731490303_g942a","eNKqay","checkpoint","feed-entity-idx-100"
"1642737850876","1642731490303_g942a","eNKqay","checkpoint","feed-entity-idx-final"
"1642737852066","1642731490303_g942a","eNKqay","checkpoint","feed-entity-idx-115"
"1642737855718","1642731490303_g942a","eNKqay","checkpoint","feed-entity-idx-submit-click"
"1642737856195","1642731490303_g942a","eNKqay","checkpoint","leave_feed-entity-idx-116"
"1642738073774","1642731490303_g942a","eNKqay","crt_10-50-printer","50"
"1642738073774","1642731490303_g942a","eNKqay","crt_emily-april-may","June"
"1642738073774","1642731490303_g942a","eNKqay","crt_mark-adam-28","8"
"1642738073774","1642731490303_g942a","eNKqay","crt_mold-bread-40","20"
"1642738073774","1642731490303_g942a","eNKqay","crt_pass-second-place","2"
"1642738073774","1642731490303_g942a","eNKqay","crt_sheep-15-8-died","7"
"1642738105278","1642731490303_g942a","eNKqay","economicissuespref","3_moderate"
"1642738105278","1642731490303_g942a","eNKqay","politicalposition","3_independent"
"1642738105278","1642731490303_g942a","eNKqay","politicalpref","4_lean-republican"
"1642738105278","1642731490303_g942a","eNKqay","socialissuespref","3_moderate"
"1642738191436","1642731490303_g942a","eNKqay","social-media_accuracy-importance","5_extremely"
"1642738191436","1642731490303_g942a","eNKqay","social-media_followers","20"
"1642738191436","1642731490303_g942a","eNKqay","social-media_following","50"
"1642738191436","1642731490303_g942a","eNKqay","social-media_share-politics","2_yes"
"1642738191436","1642731490303_g942a","eNKqay","social-media_use-freq","5_daily"
"1642738270287","1642731490303_g942a","eNKqay","ses_education-level","4_attended-college"
"1642738270287","1642731490303_g942a","eNKqay","ses_education-years","2"
"1642738270287","1642731490303_g942a","eNKqay","ses_income","2_20k-29k"
"1642738270287","1642731490303_g942a","eNKqay","ses_ladder","1"
"1642738288409","1642731490303_g942a","eNKqay","age","41"
"1642738288409","1642731490303_g942a","eNKqay","covidvaccine","1_definitely-not-get-it"
"1642738288409","1642731490303_g942a","eNKqay","ethnicity","white-caucasian"
"1642738288409","1642731490303_g942a","eNKqay","gender","female"
"1642738350908","1642731490303_g942a","eNKqay","checkpoint","end-redirect"
"1642738350916","1642731490303_g942a","eNKqay","comments",""
"1642738350916","1642731490303_g942a","eNKqay","random","no"
